set,element,weight
ENSG00000167986,ENSG00000106723,0.8073387418944955
ENSG00000108654,ENSG00000106723,0.8061432382030548
ENSG00000166261,ENSG00000106723,0.8034234300463428
ENSG00000033800,ENSG00000106723,0.813193207385414
ENSG00000165156,ENSG00000106723,0.8096585759040801
ENSG00000105085,ENSG00000106723,0.8046837160483975
ENSG00000140968,ENSG00000106723,0.8060631159647503
ENSG00000162676,ENSG00000106723,0.8077647265011395
ENSG00000110315,ENSG00000106723,0.8081325262880591
ENSG00000124641,ENSG00000106723,0.8057473507163211
ENSG00000133111,ENSG00000106723,0.8096880007415883
ENSG00000071564,ENSG00000106723,0.806284624279527
ENSG00000066117,ENSG00000106723,0.805526715677302
ENSG00000100823,ENSG00000106723,0.804405636811947
ENSG00000080802,ENSG00000106723,0.8071487795850584
ENSG00000197157,ENSG00000106723,0.8085829403219098
ENSG00000245848,ENSG00000106723,0.8087625661563567
ENSG00000099956,ENSG00000106723,0.8071881685130762
ENSG00000100325,ENSG00000106723,0.8066468514909526
ENSG00000143842,ENSG00000106723,0.8083692072058472
ENSG00000100219,ENSG00000106723,0.8036848312588183
ENSG00000152944,ENSG00000106723,0.8028357537638589
ENSG00000108604,ENSG00000106723,0.810115975999712
ENSG00000112658,ENSG00000106723,0.8041277647930783
ENSG00000155229,ENSG00000237940,0.8061489888209686
ENSG00000028277,ENSG00000237940,0.8078096492996153
ENSG00000106462,ENSG00000237940,0.8092351170054254
ENSG00000168036,ENSG00000237940,0.8086570074201761
ENSG00000159692,ENSG00000237940,0.8119004057300288
ENSG00000213347,ENSG00000237940,0.8081728203757086
ENSG00000158711,ENSG00000237940,0.809357559617502
ENSG00000033800,ENSG00000237940,0.8080963235568146
ENSG00000165156,ENSG00000237940,0.8045719355466249
ENSG00000066117,ENSG00000237940,0.802613304142963
ENSG00000155229,ENSG00000254996,0.8062253076926249
ENSG00000106462,ENSG00000254996,0.8171564727201963
ENSG00000153814,ENSG00000254996,0.8089558833443955
ENSG00000168066,ENSG00000254996,0.8030571615291977
ENSG00000092201,ENSG00000254996,0.8056399525478557
ENSG00000168036,ENSG00000254996,0.8116305375236386
ENSG00000159692,ENSG00000254996,0.8156525494223563
ENSG00000175387,ENSG00000254996,0.8048773093222003
ENSG00000213347,ENSG00000254996,0.8206569213877483
ENSG00000188321,ENSG00000254996,0.8108059352459581
ENSG00000158711,ENSG00000254996,0.8166516729488436
ENSG00000079246,ENSG00000254996,0.8144714362236042
ENSG00000168214,ENSG00000254996,0.8049856229903233
ENSG00000167986,ENSG00000254996,0.8090835352884944
ENSG00000033800,ENSG00000254996,0.8180735148227303
ENSG00000165156,ENSG00000254996,0.8131975905241082
ENSG00000071564,ENSG00000254996,0.8074980128132181
ENSG00000066117,ENSG00000254996,0.8027823213352719
ENSG00000080802,ENSG00000254996,0.8106380304467153
ENSG00000099956,ENSG00000254996,0.8083641069933191
ENSG00000100325,ENSG00000254996,0.8111070331513411
ENSG00000108604,ENSG00000254996,0.8085690068679943
ENSG00000112658,ENSG00000254996,0.803635158353471
ENSG00000213347,ENSG00000187953,0.8029034694393283
ENSG00000108604,ENSG00000187953,0.8031946016700496
ENSG00000155229,ENSG00000084207,0.8075923019561371
ENSG00000028277,ENSG00000084207,0.8058298137965487
ENSG00000106462,ENSG00000084207,0.8121823363639594
ENSG00000168036,ENSG00000084207,0.8099412152195787
ENSG00000159692,ENSG00000084207,0.8141562144633039
ENSG00000213347,ENSG00000084207,0.815348750567566
ENSG00000158711,ENSG00000084207,0.813599382973884
ENSG00000033800,ENSG00000084207,0.8136705331700972
ENSG00000165156,ENSG00000084207,0.8082515540281582
ENSG00000092201,ENSG00000111962,0.8055805364389603
ENSG00000159692,ENSG00000111962,0.8032749144081456
ENSG00000213347,ENSG00000111962,0.8131658607072839
ENSG00000158711,ENSG00000111962,0.8064499233473705
ENSG00000079246,ENSG00000111962,0.8040535222976479
ENSG00000033800,ENSG00000111962,0.8047212686883037
ENSG00000108604,ENSG00000111962,0.805046869109349
ENSG00000106462,ENSG00000147403,0.8122038943352687
ENSG00000102054,ENSG00000147403,0.8023668091306585
ENSG00000164011,ENSG00000147403,0.8054515395142676
ENSG00000140307,ENSG00000147403,0.8040804886704951
ENSG00000153814,ENSG00000147403,0.8097963204777056
ENSG00000092201,ENSG00000147403,0.8059552163662248
ENSG00000168036,ENSG00000147403,0.8070329907357713
ENSG00000159692,ENSG00000147403,0.8098263344071912
ENSG00000175387,ENSG00000147403,0.804925048078674
ENSG00000213347,ENSG00000147403,0.8181429954171835
ENSG00000188321,ENSG00000147403,0.8111663067938887
ENSG00000161547,ENSG00000147403,0.8024183228940107
ENSG00000158711,ENSG00000147403,0.810327636078127
ENSG00000079246,ENSG00000147403,0.8150985599834494
ENSG00000168214,ENSG00000147403,0.8049544825876386
ENSG00000033800,ENSG00000147403,0.8150855524020869
ENSG00000165156,ENSG00000147403,0.8119070865823615
ENSG00000162676,ENSG00000147403,0.8065062877437392
ENSG00000133111,ENSG00000147403,0.8033662256654237
ENSG00000071564,ENSG00000147403,0.8035988635460152
ENSG00000080802,ENSG00000147403,0.812021730224762
ENSG00000099956,ENSG00000147403,0.8081771179693814
ENSG00000100325,ENSG00000147403,0.8072986464013551
ENSG00000100219,ENSG00000147403,0.8032036444930476
ENSG00000108604,ENSG00000147403,0.8115181599655139
ENSG00000112658,ENSG00000147403,0.8027087444989109
ENSG00000108604,ENSG00000185043,0.8025023723877738
ENSG00000106462,ENSG00000278535,0.8105380132853054
ENSG00000164011,ENSG00000278535,0.8072404806703178
ENSG00000153814,ENSG00000278535,0.8089617999195946
ENSG00000092201,ENSG00000278535,0.809045510909158
ENSG00000168036,ENSG00000278535,0.8079643450157282
ENSG00000159692,ENSG00000278535,0.8107247422454197
ENSG00000179348,ENSG00000278535,0.8052482718463555
ENSG00000213347,ENSG00000278535,0.8201299554888032
ENSG00000188321,ENSG00000278535,0.807690286671122
ENSG00000158711,ENSG00000278535,0.8111853599300636
ENSG00000079246,ENSG00000278535,0.8124593644555447
ENSG00000170949,ENSG00000278535,0.8049063770181759
ENSG00000168214,ENSG00000278535,0.80504349048039
ENSG00000033800,ENSG00000278535,0.8147272471039679
ENSG00000165156,ENSG00000278535,0.8126982650207227
ENSG00000110315,ENSG00000278535,0.8024229457752653
ENSG00000080802,ENSG00000278535,0.8100296537585288
ENSG00000099956,ENSG00000278535,0.8056110671589125
ENSG00000143842,ENSG00000278535,0.8054355248376066
ENSG00000108604,ENSG00000278535,0.8115927947596394
ENSG00000060069,ENSG00000005471,0.8027603189008993
ENSG00000108604,ENSG00000005471,0.8053891335267156
ENSG00000159692,ENSG00000196369,0.8035100641735632
ENSG00000158711,ENSG00000196369,0.804542642784371
ENSG00000155229,ENSG00000258476,0.8146254572934578
ENSG00000028277,ENSG00000258476,0.8116981052653904
ENSG00000106462,ENSG00000258476,0.820438357818091
ENSG00000181090,ENSG00000258476,0.8058810655506264
ENSG00000153814,ENSG00000258476,0.8082360957391559
ENSG00000168036,ENSG00000258476,0.8184177167023154
ENSG00000159692,ENSG00000258476,0.8216088053554792
ENSG00000213347,ENSG00000258476,0.8193865354678357
ENSG00000188321,ENSG00000258476,0.8076671418766385
ENSG00000143162,ENSG00000258476,0.8036269808195002
ENSG00000158711,ENSG00000258476,0.8199262678249762
ENSG00000079246,ENSG00000258476,0.8095253062386001
ENSG00000168214,ENSG00000258476,0.8076995341043555
ENSG00000167986,ENSG00000258476,0.8119259770934507
ENSG00000033800,ENSG00000258476,0.8183736569517237
ENSG00000165156,ENSG00000258476,0.81555461454635
ENSG00000140968,ENSG00000258476,0.8084477726818874
ENSG00000110315,ENSG00000258476,0.8096156473923175
ENSG00000071564,ENSG00000258476,0.8024383684955727
ENSG00000066117,ENSG00000258476,0.8120790644701446
ENSG00000080802,ENSG00000258476,0.8060823893330092
ENSG00000197157,ENSG00000258476,0.8055188039170018
ENSG00000099956,ENSG00000258476,0.8053484948952092
ENSG00000100325,ENSG00000258476,0.8098856143599866
ENSG00000108604,ENSG00000277851,0.8023710508874025
ENSG00000028277,ENSG00000273424,0.8032215555976733
ENSG00000106462,ENSG00000273424,0.8056972053681767
ENSG00000168036,ENSG00000273424,0.8031259931072591
ENSG00000159692,ENSG00000273424,0.8072147758738659
ENSG00000158711,ENSG00000273424,0.8052563798625104
ENSG00000066117,ENSG00000273424,0.8024523595699545
ENSG00000213347,ENSG00000164164,0.8069433972355876
ENSG00000108604,ENSG00000164164,0.8028494050044743
ENSG00000155229,ENSG00000145908,0.8088976619715954
ENSG00000106462,ENSG00000145908,0.8185622169889307
ENSG00000153814,ENSG00000145908,0.8050760257595589
ENSG00000168066,ENSG00000145908,0.8028619330779939
ENSG00000168036,ENSG00000145908,0.8124341874327944
ENSG00000159692,ENSG00000145908,0.8174092025100541
ENSG00000213347,ENSG00000145908,0.8195585697938159
ENSG00000188321,ENSG00000145908,0.8062557161757473
ENSG00000158711,ENSG00000145908,0.8183717271567069
ENSG00000079246,ENSG00000145908,0.8096040828580787
ENSG00000168214,ENSG00000145908,0.8032595749698751
ENSG00000167986,ENSG00000145908,0.8103179836212682
ENSG00000033800,ENSG00000145908,0.8187774963013034
ENSG00000165156,ENSG00000145908,0.8115382573243681
ENSG00000071564,ENSG00000145908,0.8049100370494512
ENSG00000066117,ENSG00000145908,0.8075877060128531
ENSG00000080802,ENSG00000145908,0.8079272415366523
ENSG00000099956,ENSG00000145908,0.8035212240971983
ENSG00000100325,ENSG00000145908,0.8095290504586302
ENSG00000100941,ENSG00000145908,0.8023264534012452
ENSG00000108604,ENSG00000145908,0.8027819279369575
ENSG00000106462,ENSG00000100726,0.8037573404695332
ENSG00000213347,ENSG00000100726,0.8094337691232953
ENSG00000079246,ENSG00000100726,0.8063818657220893
ENSG00000033800,ENSG00000100726,0.8079981938937112
ENSG00000080802,ENSG00000100726,0.8062976324482196
ENSG00000108604,ENSG00000100726,0.8056327204423642
ENSG00000155229,ENSG00000106785,0.805451938950247
ENSG00000028277,ENSG00000106785,0.8058428649671071
ENSG00000106462,ENSG00000106785,0.8068133588341304
ENSG00000181090,ENSG00000106785,0.8038128658499827
ENSG00000168036,ENSG00000106785,0.8039146696211387
ENSG00000159692,ENSG00000106785,0.8096091158741566
ENSG00000213347,ENSG00000106785,0.807184984186685
ENSG00000158711,ENSG00000106785,0.8099131657243119
ENSG00000033800,ENSG00000106785,0.8059272792308891
ENSG00000155229,ENSG00000112685,0.8149336686998618
ENSG00000028277,ENSG00000112685,0.8137690148895992
ENSG00000128016,ENSG00000112685,0.8162548961588688
ENSG00000196588,ENSG00000112685,0.8026474446799338
ENSG00000106462,ENSG00000112685,0.8146985816781286
ENSG00000102054,ENSG00000112685,0.8083031939177125
ENSG00000164011,ENSG00000112685,0.804468574756941
ENSG00000152804,ENSG00000112685,0.8081577234141253
ENSG00000127528,ENSG00000112685,0.8176094762524121
ENSG00000181090,ENSG00000112685,0.8109613965977724
ENSG00000140307,ENSG00000112685,0.8101363645854722
ENSG00000273841,ENSG00000112685,0.8200828694025704
ENSG00000153814,ENSG00000112685,0.8113038773707448
ENSG00000133895,ENSG00000112685,0.8105765368627142
ENSG00000168066,ENSG00000112685,0.813559958788481
ENSG00000092201,ENSG00000112685,0.8070983831691423
ENSG00000168036,ENSG00000112685,0.8157207564604705
ENSG00000159692,ENSG00000112685,0.8149347697061639
ENSG00000179348,ENSG00000112685,0.8088885943795677
ENSG00000185507,ENSG00000112685,0.8156662525307994
ENSG00000175387,ENSG00000112685,0.8048631486156209
ENSG00000213347,ENSG00000112685,0.8210669141930593
ENSG00000136146,ENSG00000112685,0.8038204080655103
ENSG00000188321,ENSG00000112685,0.8110344893360686
ENSG00000100105,ENSG00000112685,0.8108632527150426
ENSG00000277462,ENSG00000112685,0.8042566277535504
ENSG00000161547,ENSG00000112685,0.820071559607322
ENSG00000143162,ENSG00000112685,0.8102433319981905
ENSG00000146109,ENSG00000112685,0.8054140313914624
ENSG00000169981,ENSG00000112685,0.8087778246659454
ENSG00000158711,ENSG00000112685,0.8158724840779242
ENSG00000079246,ENSG00000112685,0.8115343183754982
ENSG00000115207,ENSG00000112685,0.8131810850625978
ENSG00000170949,ENSG00000112685,0.8045621302944332
ENSG00000168214,ENSG00000112685,0.8116629910794164
ENSG00000167986,ENSG00000112685,0.8156480289820045
ENSG00000108654,ENSG00000112685,0.8090598735113391
ENSG00000121058,ENSG00000112685,0.8033882409025592
ENSG00000166261,ENSG00000112685,0.8172057520495446
ENSG00000033800,ENSG00000112685,0.8169620310233473
ENSG00000165156,ENSG00000112685,0.8127597935630457
ENSG00000105085,ENSG00000112685,0.8041457712212737
ENSG00000140968,ENSG00000112685,0.8181883641785774
ENSG00000162676,ENSG00000112685,0.8194643937699365
ENSG00000126767,ENSG00000112685,0.8151504861514469
ENSG00000110315,ENSG00000112685,0.8168867999560175
ENSG00000124641,ENSG00000112685,0.810910381144611
ENSG00000133111,ENSG00000112685,0.8167834369479313
ENSG00000275023,ENSG00000112685,0.8048724721543241
ENSG00000071564,ENSG00000112685,0.8111341204298068
ENSG00000066117,ENSG00000112685,0.8167352528440307
ENSG00000100823,ENSG00000112685,0.8185730265179869
ENSG00000137265,ENSG00000112685,0.8157467175767896
ENSG00000080802,ENSG00000112685,0.8088346706993927
ENSG00000197157,ENSG00000112685,0.818201459535295
ENSG00000182636,ENSG00000112685,0.8066984634490443
ENSG00000006704,ENSG00000112685,0.811940033609976
ENSG00000245848,ENSG00000112685,0.816605396333766
ENSG00000099956,ENSG00000112685,0.8120837225605858
ENSG00000100325,ENSG00000112685,0.8136260047998983
ENSG00000143842,ENSG00000112685,0.8138703919900242
ENSG00000100219,ENSG00000112685,0.8105343013824725
ENSG00000164611,ENSG00000112685,0.808401967565226
ENSG00000119401,ENSG00000112685,0.8058774544762106
ENSG00000166337,ENSG00000112685,0.805308228095249
ENSG00000152944,ENSG00000112685,0.8065091916848406
ENSG00000108604,ENSG00000112685,0.8082355781422756
ENSG00000112658,ENSG00000112685,0.8076432203837601
ENSG00000145908,ENSG00000112685,0.8159904944854589
ENSG00000213347,ENSG00000054965,0.8099770887844492
ENSG00000033800,ENSG00000054965,0.8046318869948607
ENSG00000108604,ENSG00000054965,0.8032498701404563
ENSG00000106462,ENSG00000233183,0.8073554640640177
ENSG00000168036,ENSG00000233183,0.8039693385776456
ENSG00000159692,ENSG00000233183,0.8078727337789281
ENSG00000158711,ENSG00000233183,0.8057302877299668
ENSG00000033800,ENSG00000233183,0.8040963157976798
ENSG00000066117,ENSG00000233183,0.8032576245380321
ENSG00000155229,ENSG00000213762,0.8101878799747477
ENSG00000028277,ENSG00000213762,0.8095485174183548
ENSG00000128016,ENSG00000213762,0.8133741194589164
ENSG00000106462,ENSG00000213762,0.8172568732691818
ENSG00000152804,ENSG00000213762,0.8032743955130024
ENSG00000127528,ENSG00000213762,0.8155053066911513
ENSG00000181090,ENSG00000213762,0.8065297990477385
ENSG00000140307,ENSG00000213762,0.8055048805453409
ENSG00000273841,ENSG00000213762,0.8177285083311647
ENSG00000153814,ENSG00000213762,0.8089165527442295
ENSG00000133895,ENSG00000213762,0.8049169752829389
ENSG00000168066,ENSG00000213762,0.8089839974043711
ENSG00000092201,ENSG00000213762,0.8067202231962426
ENSG00000168036,ENSG00000213762,0.8132054016999565
ENSG00000159692,ENSG00000213762,0.8171614871297482
ENSG00000185507,ENSG00000213762,0.8136068308556619
ENSG00000213347,ENSG00000213762,0.8221076026230314
ENSG00000188321,ENSG00000213762,0.8088600842003706
ENSG00000100105,ENSG00000213762,0.8073851565537997
ENSG00000161547,ENSG00000213762,0.8170896911423623
ENSG00000143162,ENSG00000213762,0.8059348965388391
ENSG00000169981,ENSG00000213762,0.8060109447587558
ENSG00000158711,ENSG00000213762,0.8177992018324425
ENSG00000079246,ENSG00000213762,0.8128109742893499
ENSG00000115207,ENSG00000213762,0.8084204673375193
ENSG00000170949,ENSG00000213762,0.804468925929752
ENSG00000168214,ENSG00000213762,0.8068077584589209
ENSG00000167986,ENSG00000213762,0.8113499448449499
ENSG00000108654,ENSG00000213762,0.8038428951750621
ENSG00000166261,ENSG00000213762,0.8150797662045495
ENSG00000033800,ENSG00000213762,0.8188994847140693
ENSG00000165156,ENSG00000213762,0.8144278192441917
ENSG00000140968,ENSG00000213762,0.8149891524828461
ENSG00000162676,ENSG00000213762,0.8172171929003957
ENSG00000126767,ENSG00000213762,0.8124759433191545
ENSG00000110315,ENSG00000213762,0.8124267511963131
ENSG00000124641,ENSG00000213762,0.8065344071755566
ENSG00000133111,ENSG00000213762,0.8127442773917984
ENSG00000071564,ENSG00000213762,0.8056968517223498
ENSG00000066117,ENSG00000213762,0.8133871667407984
ENSG00000100823,ENSG00000213762,0.8164672343040746
ENSG00000137265,ENSG00000213762,0.8145775628973655
ENSG00000080802,ENSG00000213762,0.8102881413040836
ENSG00000197157,ENSG00000213762,0.8143767138188355
ENSG00000182636,ENSG00000213762,0.8082789369874103
ENSG00000006704,ENSG00000213762,0.8105571577131679
ENSG00000245848,ENSG00000213762,0.8125990107644095
ENSG00000099956,ENSG00000213762,0.8067562569751321
ENSG00000100325,ENSG00000213762,0.8093796501882018
ENSG00000143842,ENSG00000213762,0.807464824196925
ENSG00000100219,ENSG00000213762,0.8070921609456462
ENSG00000164611,ENSG00000213762,0.8026178775705256
ENSG00000100941,ENSG00000213762,0.8031063038105718
ENSG00000119401,ENSG00000213762,0.8040555654479554
ENSG00000108604,ENSG00000213762,0.8081009491913236
ENSG00000112658,ENSG00000213762,0.8023871739250065
ENSG00000145908,ENSG00000213762,0.8140785405980225
ENSG00000155229,ENSG00000241015,0.8131538042470079
ENSG00000028277,ENSG00000241015,0.8140437345620664
ENSG00000128016,ENSG00000241015,0.8154961171564519
ENSG00000196588,ENSG00000241015,0.8047574315287946
ENSG00000106462,ENSG00000241015,0.8160360077653802
ENSG00000152804,ENSG00000241015,0.8102845908925194
ENSG00000127528,ENSG00000241015,0.8193783399709377
ENSG00000181090,ENSG00000241015,0.810994479417154
ENSG00000140307,ENSG00000241015,0.8044774009137615
ENSG00000273841,ENSG00000241015,0.8202551163876677
ENSG00000153814,ENSG00000241015,0.8078350847163505
ENSG00000133895,ENSG00000241015,0.8064542657789088
ENSG00000168066,ENSG00000241015,0.8092410434560505
ENSG00000092201,ENSG00000241015,0.8045126316925878
ENSG00000168036,ENSG00000241015,0.8140473940505758
ENSG00000159692,ENSG00000241015,0.8161930047892304
ENSG00000179348,ENSG00000241015,0.8025872481714083
ENSG00000185507,ENSG00000241015,0.8189489905833913
ENSG00000213347,ENSG00000241015,0.820782534276647
ENSG00000188321,ENSG00000241015,0.8066248418153774
ENSG00000100105,ENSG00000241015,0.8123167170032142
ENSG00000161547,ENSG00000241015,0.819158500353245
ENSG00000143162,ENSG00000241015,0.8089689593404233
ENSG00000169981,ENSG00000241015,0.8119592484719603
ENSG00000158711,ENSG00000241015,0.8164966332386521
ENSG00000079246,ENSG00000241015,0.8095690177615661
ENSG00000115207,ENSG00000241015,0.8077197597342524
ENSG00000170949,ENSG00000241015,0.8041769836434027
ENSG00000168214,ENSG00000241015,0.8099349713061371
ENSG00000167986,ENSG00000241015,0.8127042738974689
ENSG00000153234,ENSG00000241015,0.8047450724524342
ENSG00000121058,ENSG00000241015,0.8026800977430604
ENSG00000166261,ENSG00000241015,0.8170290414300726
ENSG00000033800,ENSG00000241015,0.8182924600140498
ENSG00000165156,ENSG00000241015,0.813213059416819
ENSG00000140968,ENSG00000241015,0.8185387355615624
ENSG00000162676,ENSG00000241015,0.8192236037335066
ENSG00000126767,ENSG00000241015,0.8153975173637067
ENSG00000110315,ENSG00000241015,0.8150747630451884
ENSG00000124641,ENSG00000241015,0.8050648886938663
ENSG00000133111,ENSG00000241015,0.8120063436234762
ENSG00000275023,ENSG00000241015,0.8058866077326998
ENSG00000071564,ENSG00000241015,0.805708092073224
ENSG00000066117,ENSG00000241015,0.8163390773572332
ENSG00000100823,ENSG00000241015,0.8190916775117858
ENSG00000137265,ENSG00000241015,0.81764829345682
ENSG00000080802,ENSG00000241015,0.8089642981839751
ENSG00000153071,ENSG00000241015,0.805282152327143
ENSG00000197157,ENSG00000241015,0.8158961637017516
ENSG00000182636,ENSG00000241015,0.8125383045208995
ENSG00000006704,ENSG00000241015,0.815735300691347
ENSG00000055332,ENSG00000241015,0.8068577945920091
ENSG00000245848,ENSG00000241015,0.8125574641692161
ENSG00000099956,ENSG00000241015,0.8071023268964466
ENSG00000100325,ENSG00000241015,0.8099233403853402
ENSG00000143842,ENSG00000241015,0.8098605102911934
ENSG00000100219,ENSG00000241015,0.806454086049266
ENSG00000164611,ENSG00000241015,0.8074126156033602
ENSG00000100941,ENSG00000241015,0.8040852169169154
ENSG00000119401,ENSG00000241015,0.8098515104425379
ENSG00000108604,ENSG00000241015,0.8054769858839761
ENSG00000145908,ENSG00000241015,0.8159958797021016
ENSG00000155229,ENSG00000176783,0.8123323173896088
ENSG00000028277,ENSG00000176783,0.8111541933890934
ENSG00000128016,ENSG00000176783,0.813796747054712
ENSG00000106462,ENSG00000176783,0.8167413330740403
ENSG00000102054,ENSG00000176783,0.8064063058847257
ENSG00000164011,ENSG00000176783,0.8035004288716776
ENSG00000152804,ENSG00000176783,0.8052047083799722
ENSG00000127528,ENSG00000176783,0.8164268494672007
ENSG00000181090,ENSG00000176783,0.8078616623933839
ENSG00000140307,ENSG00000176783,0.8092309143521446
ENSG00000273841,ENSG00000176783,0.8188825660093695
ENSG00000153814,ENSG00000176783,0.8097834941850379
ENSG00000133895,ENSG00000176783,0.8072894506774014
ENSG00000168066,ENSG00000176783,0.8114264953200934
ENSG00000092201,ENSG00000176783,0.8075443049094558
ENSG00000168036,ENSG00000176783,0.8138357894299733
ENSG00000159692,ENSG00000176783,0.8165787842520974
ENSG00000179348,ENSG00000176783,0.8062428400099907
ENSG00000185507,ENSG00000176783,0.8146583030704596
ENSG00000175387,ENSG00000176783,0.8025066766738027
ENSG00000213347,ENSG00000176783,0.8222467284773447
ENSG00000136146,ENSG00000176783,0.8023993663722504
ENSG00000188321,ENSG00000176783,0.8096569996220061
ENSG00000100105,ENSG00000176783,0.8080047741965246
ENSG00000277462,ENSG00000176783,0.803067951403586
ENSG00000161547,ENSG00000176783,0.8189306550691892
ENSG00000143162,ENSG00000176783,0.8091528093563499
ENSG00000146109,ENSG00000176783,0.8042010134499396
ENSG00000169981,ENSG00000176783,0.8062194899737373
ENSG00000158711,ENSG00000176783,0.8171623353855664
ENSG00000079246,ENSG00000176783,0.8136298646254333
ENSG00000115207,ENSG00000176783,0.8115037762032232
ENSG00000170949,ENSG00000176783,0.8046892640499318
ENSG00000168214,ENSG00000176783,0.8102205029681714
ENSG00000167986,ENSG00000176783,0.813610448911924
ENSG00000108654,ENSG00000176783,0.8074397476508127
ENSG00000166261,ENSG00000176783,0.8151810133971534
ENSG00000033800,ENSG00000176783,0.8186903233185183
ENSG00000165156,ENSG00000176783,0.8147517498843304
ENSG00000140968,ENSG00000176783,0.8166411774972978
ENSG00000162676,ENSG00000176783,0.8192996272324606
ENSG00000126767,ENSG00000176783,0.8126684942353939
ENSG00000110315,ENSG00000176783,0.8153825831824014
ENSG00000124641,ENSG00000176783,0.8093595689536582
ENSG00000133111,ENSG00000176783,0.8152950859944985
ENSG00000071564,ENSG00000176783,0.8086854946353448
ENSG00000066117,ENSG00000176783,0.8149621758689618
ENSG00000100823,ENSG00000176783,0.8170786940547781
ENSG00000137265,ENSG00000176783,0.8143612617271778
ENSG00000080802,ENSG00000176783,0.8108946689858104
ENSG00000197157,ENSG00000176783,0.8163312459051064
ENSG00000182636,ENSG00000176783,0.8073309725088654
ENSG00000006704,ENSG00000176783,0.8106552446840788
ENSG00000245848,ENSG00000176783,0.8147546511399325
ENSG00000099956,ENSG00000176783,0.8104819480219811
ENSG00000100325,ENSG00000176783,0.8122532652363995
ENSG00000143842,ENSG00000176783,0.8116054174155822
ENSG00000100219,ENSG00000176783,0.8098615403347611
ENSG00000164611,ENSG00000176783,0.8063653679381767
ENSG00000100941,ENSG00000176783,0.8028844507562086
ENSG00000119401,ENSG00000176783,0.8035470096875856
ENSG00000166337,ENSG00000176783,0.8037125980714039
ENSG00000152944,ENSG00000176783,0.8054460712133806
ENSG00000108604,ENSG00000176783,0.8092973150013478
ENSG00000112658,ENSG00000176783,0.8059370685618423
ENSG00000145908,ENSG00000176783,0.8148671747068115
ENSG00000028277,ENSG00000224043,0.8039049242008217
ENSG00000106462,ENSG00000224043,0.8046824537600753
ENSG00000168036,ENSG00000224043,0.8030304057816012
ENSG00000159692,ENSG00000224043,0.8069946833154606
ENSG00000213347,ENSG00000224043,0.803255402488805
ENSG00000158711,ENSG00000224043,0.804909728280874
ENSG00000033800,ENSG00000224043,0.8041882610593243
ENSG00000092201,ENSG00000109118,0.8051076212577939
ENSG00000213347,ENSG00000109118,0.8059464464739697
ENSG00000079246,ENSG00000109118,0.8036833721282419
ENSG00000108604,ENSG00000109118,0.810657821328996
ENSG00000159692,ENSG00000126561,0.8029525426036414
ENSG00000213347,ENSG00000126561,0.8082230215922807
ENSG00000158711,ENSG00000126561,0.8035151582545882
ENSG00000033800,ENSG00000126561,0.8055523446252769
ENSG00000159692,ENSG00000251247,0.804114146087725
ENSG00000213347,ENSG00000251247,0.810600971861599
ENSG00000158711,ENSG00000251247,0.8058258635425519
ENSG00000033800,ENSG00000251247,0.8054673637616659
ENSG00000155229,ENSG00000198585,0.8193916833675917
ENSG00000028277,ENSG00000198585,0.8183556220298216
ENSG00000084676,ENSG00000198585,0.8063403038308493
ENSG00000128016,ENSG00000198585,0.8149595034991293
ENSG00000122779,ENSG00000198585,0.8120402775341252
ENSG00000196588,ENSG00000198585,0.8080626140600081
ENSG00000131196,ENSG00000198585,0.8106899339988014
ENSG00000114626,ENSG00000198585,0.8090362750362678
ENSG00000106462,ENSG00000198585,0.8199591241776683
ENSG00000102054,ENSG00000198585,0.8145418998995281
ENSG00000164011,ENSG00000198585,0.8147317070056427
ENSG00000152804,ENSG00000198585,0.8144708319956471
ENSG00000127528,ENSG00000198585,0.8185943091815572
ENSG00000181090,ENSG00000198585,0.8151342707348538
ENSG00000158805,ENSG00000198585,0.8042943975502914
ENSG00000140307,ENSG00000198585,0.8155835199165504
ENSG00000078699,ENSG00000198585,0.8071822660343559
ENSG00000273841,ENSG00000198585,0.8212567639270664
ENSG00000153814,ENSG00000198585,0.8194225583042712
ENSG00000133895,ENSG00000198585,0.8148066012624774
ENSG00000168066,ENSG00000198585,0.8173556326386149
ENSG00000092201,ENSG00000198585,0.810065443574047
ENSG00000168036,ENSG00000198585,0.8217217236875065
ENSG00000159692,ENSG00000198585,0.8204170254930296
ENSG00000179348,ENSG00000198585,0.8170457531508684
ENSG00000100888,ENSG00000198585,0.8061338562205479
ENSG00000185507,ENSG00000198585,0.820805709489646
ENSG00000175387,ENSG00000198585,0.8114520899993427
ENSG00000213347,ENSG00000198585,0.8172198726712228
ENSG00000275700,ENSG00000198585,0.806435549829675
ENSG00000136146,ENSG00000198585,0.8125028041328536
ENSG00000154727,ENSG00000198585,0.8031709325361425
ENSG00000188321,ENSG00000198585,0.8180912149526257
ENSG00000100105,ENSG00000198585,0.8139137196689664
ENSG00000143257,ENSG00000198585,0.8038590676692335
ENSG00000277462,ENSG00000198585,0.8100117971447357
ENSG00000161547,ENSG00000198585,0.8229018061722249
ENSG00000143162,ENSG00000198585,0.819377308679691
ENSG00000146109,ENSG00000198585,0.8114430194488155
ENSG00000169981,ENSG00000198585,0.811129459803225
ENSG00000158711,ENSG00000198585,0.818377876563147
ENSG00000079246,ENSG00000198585,0.8168600435661146
ENSG00000115207,ENSG00000198585,0.8172040460752025
